lamb, beta, k, delta, p, c, K
-1.516574666884389133e+00,-4.686354418957291657e+00,1.622620896776737265e+00,2.436204807138275807e+00,5.104782219049491809e-01,-2.614487929567706814e+00,5.972735535321577452e+06
-1.532631219958275004e+00,-4.681208702311638881e+00,1.631379033395995881e+00,2.440821389422488163e+00,5.054086004694938739e-01,-2.635469670786446450e+00,5.972735535321577452e+06
-1.696589898781735384e+00,-4.708947821600433237e+00,1.685117380662517927e+00,2.423082899812237123e+00,4.862494157007529183e-01,-2.975890666789799965e+00,5.972735535321577452e+06
-1.516382346248368984e+00,-4.936778828225900639e+00,1.573034041796316451e+00,1.864164096810809745e+00,2.020082320250242425e-01,-2.472695277918314005e+00,5.972735535321577452e+06
-2.159045149969429644e+00,-5.108281703020601583e+00,1.629113181022086465e+00,1.395195523530861959e+00,-5.528986799902169125e-02,-2.870865001410420891e+00,5.972735535321577452e+06
-1.493104859026649578e+00,-5.074140685134600481e+00,1.527620294540195767e+00,1.550550533429168265e+00,1.223991909148914869e-01,-2.250427561819977385e+00,5.972735535321577452e+06
-1.323213181816767836e+00,-5.182041273910411583e+00,1.425031758431281936e+00,1.381983766974694605e+00,5.262442267822442510e-02,-2.441637541580315762e+00,5.972735535321577452e+06
-1.690884840477424600e+00,-5.317840850167252498e+00,1.469373222144839009e+00,1.464447677340160237e+00,2.290566887276175301e-01,-2.673176084445193279e+00,5.972735535321577452e+06
-1.130005968110592507e+00,-4.993484640206631298e+00,1.632761859625531331e+00,1.610483549188687746e+00,7.674125089570082991e-02,-2.234662198249214971e+00,5.972735535321577452e+06
-1.416352220399063500e+00,-4.916040420008720879e+00,1.627940657242086697e+00,1.521170308034186736e+00,-6.970191318210861020e-02,-2.770605404943549566e+00,5.972735535321577452e+06
-1.308124615490340981e+00,-4.872927093683219191e+00,1.678463572941085946e+00,1.470307434390325518e+00,-1.891216115389571240e-01,-2.994136538300268935e+00,5.972735535321577452e+06
-1.279391181236719355e+00,-4.881541346213881916e+00,1.669125313230711560e+00,1.465123317616846332e+00,-1.789719636007019443e-01,-2.930254987295279001e+00,5.972735535321577452e+06
-1.279391181236719355e+00,-4.881541346213881916e+00,1.669125313230711560e+00,1.465123317616846332e+00,-1.789719636007019443e-01,-2.930254987295279001e+00,5.972735535321577452e+06
-1.278939386327092587e+00,-4.886142744802312698e+00,1.677599237809928034e+00,1.474209916815506283e+00,-1.637362739486515339e-01,-2.892758901847233943e+00,5.972735535321577452e+06
-1.718727450794031109e+00,-4.939462133671918664e+00,1.626660044457195475e+00,1.134692448114662300e+00,-3.686776509575423466e-01,-2.659890241461712268e+00,5.972735535321577452e+06
-1.697558525413911390e+00,-4.964474331933982576e+00,1.687623288872216243e+00,1.127010267550163203e+00,-3.876030819135089511e-01,-2.909052422523462855e+00,5.972735535321577452e+06
-1.811862733297486816e+00,-5.044808610702015805e+00,1.609244056104285114e+00,1.273258573944935801e+00,-1.874879813124658012e-01,-2.840747596783842255e+00,5.972735535321577452e+06
-1.811862733297486816e+00,-5.044808610702015805e+00,1.609244056104285114e+00,1.273258573944935801e+00,-1.874879813124658012e-01,-2.840747596783842255e+00,5.972735535321577452e+06
-1.993627091466559476e+00,-4.961593477462559854e+00,1.410570006710554214e+00,1.556710833635194469e+00,3.980228229747395652e-02,-2.395836361309011675e+00,5.972735535321577452e+06
-1.996716817772458130e+00,-4.964305169520328853e+00,1.407372572011149181e+00,1.555358031251102391e+00,3.990697777830701232e-02,-2.398830794022092316e+00,5.972735535321577452e+06
-2.927390702458063210e+00,-5.098173063899544388e+00,1.250872936144844072e+00,1.382185597707432212e+00,-7.300290311214932548e-02,-2.991591831955971781e+00,5.972735535321577452e+06
-2.478797659325334468e+00,-5.085689330619640458e+00,1.252923947347695410e+00,1.482578983066926037e+00,4.583886242743717698e-02,-2.582880058772938803e+00,5.972735535321577452e+06
-2.658792548689330015e+00,-5.166927332056399536e+00,1.266381970402863155e+00,1.405290440705409427e+00,3.546126286407441652e-02,-2.714340523536466154e+00,5.972735535321577452e+06
-2.871754557845245248e+00,-5.172848542113491099e+00,1.258641568191328775e+00,1.445926464845867621e+00,7.306875586164388037e-02,-2.729330840290990157e+00,5.972735535321577452e+06
-2.693961400081655633e+00,-5.171526905269062446e+00,1.361872844541648586e+00,1.464935305963438683e+00,1.192113633030418562e-01,-2.307030862115779346e+00,5.972735535321577452e+06
-2.086192820590653696e+00,-5.086505839707975873e+00,1.444020841770008445e+00,1.442943597452881921e+00,2.700188928135155431e-02,-2.102366908410987278e+00,5.972735535321577452e+06
-2.296484803998164015e+00,-5.009449451965607203e+00,1.553708911252011937e+00,1.533223401558684751e+00,-3.069865772588575847e-02,-2.327637620311377553e+00,5.972735535321577452e+06
-2.300475173345156499e+00,-5.016011042922115415e+00,1.621766145787976399e+00,1.511691935421961785e+00,6.381892182047022022e-02,-1.790451952520605072e+00,5.972735535321577452e+06
-2.684352950577934216e+00,-4.160358234453637394e+00,1.530914130586359168e+00,2.041635731100019058e+00,-3.066474700132997833e-01,-2.813586787475172990e+00,5.972735535321577452e+06
-2.925195569698486153e+00,-3.983373431195348147e+00,1.363414365867364975e+00,2.158406264737606328e+00,-3.774292001044932121e-01,-2.908325537956927498e+00,5.972735535321577452e+06
-2.700942788068233291e+00,-4.152707112291831315e+00,1.628100795693641079e+00,2.130762200109417304e+00,-2.449202826488590112e-01,-2.541951066949234228e+00,5.972735535321577452e+06
-2.763893753747900028e+00,-4.051215334953853109e+00,1.599712104699124060e+00,2.210616485713104318e+00,-3.085547895677497876e-01,-2.881781278950986458e+00,5.972735535321577452e+06
-1.559463602660706272e+00,-4.895504824630592999e+00,2.294404710255686819e+00,1.618471746431983771e+00,2.530953573317926142e-02,-2.626924126070850463e+00,5.972735535321577452e+06
-1.968325528453349849e+00,-4.488941490240220489e+00,2.017627776140458629e+00,1.932799889044166441e+00,-9.956387659552312641e-02,-2.580193868992974870e+00,5.972735535321577452e+06
-1.365326604485322282e+00,-4.702578687842048133e+00,1.777626848913873125e+00,1.482214161951709297e+00,-2.847731934776009943e-01,-1.838880462720659636e+00,5.972735535321577452e+06
-1.660188801942243053e+00,-4.685043676166222859e+00,1.651497314516500392e+00,1.385547568016963105e+00,-4.114928045565162673e-01,-2.090959991693213560e+00,5.972735535321577452e+06
-1.629501854180074982e+00,-4.623131624628198821e+00,1.681825374673425966e+00,1.427530612854527980e+00,-4.566429039742802010e-01,-2.245808211842377666e+00,5.972735535321577452e+06
-2.616833635450379170e+00,-4.895939150269597029e+00,1.737727388612485768e+00,1.400018403807327338e+00,-1.917441356645430695e-01,-2.343201213671650240e+00,5.972735535321577452e+06
-2.608172440844167550e+00,-4.933014120309437978e+00,1.784695821416501182e+00,1.403936218855651008e+00,-1.550051644678120955e-01,-2.276947096690157935e+00,5.972735535321577452e+06
-1.979114429078614013e+00,-4.732762793015112379e+00,2.140615990335553942e+00,1.848615855064447366e+00,5.443887682024178831e-02,-1.811967619941965202e+00,5.972735535321577452e+06
-2.049507447833972318e+00,-4.789972942112580512e+00,2.133921198694315624e+00,1.854420281096606615e+00,8.209971574095809022e-02,-1.894325325999733911e+00,5.972735535321577452e+06
-2.393959042387706404e+00,-4.692274225403791021e+00,2.348273211935248295e+00,1.735447953821056544e+00,-2.453223326152267209e-02,-1.371673700145313646e+00,5.972735535321577452e+06
-1.281102099282134033e+00,-4.322365213769901793e+00,2.568707075034319498e+00,2.043137251617150874e+00,-1.111975580842416989e-02,-5.486245308580441904e-01,5.972735535321577452e+06
-1.708272844749922914e+00,-4.213784313282622485e+00,2.751575624550432586e+00,2.202246200521328134e+00,1.781208159798453039e-02,-5.521161671291761053e-01,5.972735535321577452e+06
-7.186779532079814459e-01,-4.266287084135012009e+00,2.110029904777871224e+00,2.072145458275655550e+00,-1.362056304874268986e-01,-7.916637308989750155e-01,5.972735535321577452e+06
-6.593597716389681951e-01,-4.357049637955069166e+00,1.896390649865693945e+00,1.922960344276550604e+00,-1.532054249573817639e-01,-7.054226545488144762e-01,5.972735535321577452e+06
3.856249894158887415e-01,-4.552320420886900365e+00,1.381493177259256466e+00,1.908484153941100381e+00,3.616207868232346190e-02,-5.327691975466669616e-01,5.972735535321577452e+06
6.825965522027268584e-01,-4.131236510987347899e+00,1.251382575322060209e+00,2.142644664297623347e+00,-7.844068569739648389e-02,-6.205105968505574277e-01,5.972735535321577452e+06
7.539283506061287277e-01,-4.094751906117093831e+00,1.225561912943538667e+00,2.157347286171900080e+00,-1.000771553259323793e-01,-6.394460505645560566e-01,5.972735535321577452e+06
8.083262732813876195e-01,-4.083381642958680224e+00,1.195154722793709823e+00,2.170175306658551406e+00,-9.372281836311802117e-02,-6.409292857569096613e-01,5.972735535321577452e+06
8.022257702209654173e-01,-4.191218753842496980e+00,1.363374969366221379e+00,2.061758947323331093e+00,-8.368650570437408120e-02,-7.560574248676685816e-01,5.972735535321577452e+06
7.347570528715692273e-01,-4.227085941623088594e+00,1.416129270727650935e+00,2.050102138085200920e+00,-4.744356534935056935e-02,-7.468254557668568827e-01,5.972735535321577452e+06
7.854695185826889858e-01,-4.269424790508672629e+00,1.166731504605351910e+00,1.918089181184827741e+00,-9.188488118320775611e-02,-6.058776261625473669e-01,5.972735535321577452e+06
7.854695185826889858e-01,-4.269424790508672629e+00,1.166731504605351910e+00,1.918089181184827741e+00,-9.188488118320775611e-02,-6.058776261625473669e-01,5.972735535321577452e+06
9.522940980905612030e-01,-4.196536140574488094e+00,6.067681603088848075e-01,1.988058465312371403e+00,-3.517136886983956989e-02,-5.054774854032559883e-01,5.972735535321577452e+06
9.845068784543649087e-01,-4.181341971273726088e+00,5.590262950550228815e-01,1.975086852853069619e+00,-5.095464035231000999e-02,-4.326657382110277172e-01,5.972735535321577452e+06
1.109598232149449082e-01,-4.868499728273106619e+00,7.369280100218675855e-01,1.453757706353422163e+00,1.479888622358808137e-01,-2.229670125728024921e-01,5.972735535321577452e+06
1.536377667853509044e-01,-4.789300083460302560e+00,8.129140482516487021e-01,1.498215287021055442e+00,1.008518861406816347e-01,-2.632485021716636786e-01,5.972735535321577452e+06
8.079400895708119812e-01,-4.410466213490185083e+00,9.020529931567076165e-01,1.688635825271451285e+00,-1.529994641495682206e-01,-4.116844968178310360e-01,5.972735535321577452e+06
3.002632215754619804e-01,-4.764236052810213451e+00,1.075355690831889310e+00,1.187146643050915884e+00,-2.218813290147692019e-01,-9.928288460772505264e-02,5.972735535321577452e+06
-1.285498179323316004e+00,-5.093107703961271326e+00,2.655818907674873053e+00,2.953793503498552742e+00,1.729085953946498666e+00,3.025782859402414982e-04,5.972735535321577452e+06
-7.353062705539140653e-01,-4.884513436631993777e+00,2.352357891463078943e+00,2.852460760162765840e+00,1.406408886330644759e+00,-8.064498491650690104e-02,5.972735535321577452e+06
-1.775769301631973107e-01,-5.260724988116654899e+00,1.842697953930836352e+00,2.351975702872005414e+00,1.225511400019953179e+00,-2.434239848422622976e-01,5.972735535321577452e+06
6.326373987101474583e-02,-4.950878839417698352e+00,2.870316880825559913e+00,2.831913204608935253e+00,1.215927756140225302e+00,-5.300858423710118617e-01,5.972735535321577452e+06
1.970709049131412205e-01,-5.101300520096286206e+00,2.739828951480727248e+00,2.879886020202961916e+00,1.548300022268587206e+00,3.643136924891021700e-02,5.972735535321577452e+06
9.378532039409437360e-02,-5.203093792304210652e+00,1.727883809125819070e+00,2.375451994576463388e+00,1.217740993737894462e+00,-1.556943890107796435e-01,5.972735535321577452e+06
-2.563231293073680028e-01,-5.153333354985885073e+00,1.405902381259414469e+00,2.554967419905911363e+00,1.351349674987012861e+00,2.859432783233573083e-02,5.972735535321577452e+06
1.471138695882313330e-01,-4.692699515045090308e+00,1.117100055306483597e+00,2.752985645940809523e+00,1.126269649168917919e+00,-6.188396730979794924e-02,5.972735535321577452e+06
5.219061716178384769e-01,-4.701342753014999154e+00,4.238977918282036406e-01,2.786337885214459575e+00,1.177795164257994687e+00,-9.559486232789615734e-02,5.972735535321577452e+06
4.709174947498357966e-01,-4.570610717372932008e+00,8.001299824231832281e-01,2.549821191213616167e+00,8.173835915386956641e-01,-1.987247183788103111e-01,5.972735535321577452e+06
-9.390835441451084176e-03,-4.814825480306474503e+00,1.017092870234493462e+00,2.629739236153984194e+00,1.165326534443134943e+00,1.777070361829270473e-01,5.972735535321577452e+06
-2.840687029962308152e+00,-4.254132807351720835e+00,6.051328031750338177e-01,2.840662761041175877e+00,6.990347631103925874e-01,-1.102901906590270653e-01,5.972735535321577452e+06
-2.977820872738043523e+00,-4.808207243582214296e+00,1.637117058028851657e+00,2.797681436300989866e+00,1.126731463874346639e+00,-1.118589271668312679e-01,5.972735535321577452e+06
-2.670494587366281980e+00,-4.731322211066183669e+00,1.774632075476152426e+00,2.411740884852794142e+00,7.420666828272174387e-01,-8.899015508078744752e-02,5.972735535321577452e+06
-1.978468659736097868e+00,-4.698865568529833503e+00,2.516709135255372765e+00,2.375310414688931004e+00,5.775620066755214888e-01,-5.756864527287671729e-01,5.972735535321577452e+06
-2.481941770218808685e+00,-4.887080124160172900e+00,2.219178924072934045e+00,2.740815948778000610e+00,1.093294986767204602e+00,-4.764606373871197453e-01,5.972735535321577452e+06
-2.711811517667030103e+00,-4.849748793710937811e+00,2.110387411707019822e+00,2.794482468896960725e+00,1.106369557075470578e+00,-4.659368885362353274e-01,5.972735535321577452e+06
-2.671392032107662740e+00,-4.849793727993000125e+00,2.094698924361525716e+00,2.747765831184034280e+00,1.071943296511125965e+00,-4.459122664348686427e-01,5.972735535321577452e+06
-2.756884679453442288e+00,-4.901316744568426920e+00,2.077690378919793357e+00,2.786243766542493727e+00,1.129095667869843611e+00,-6.006853132141178886e-01,5.972735535321577452e+06
-2.570653837564198962e+00,-5.173688109533292057e+00,1.884077685711773142e+00,1.993999772931386971e+00,8.180663369586411715e-01,-3.269877429215607978e-01,5.972735535321577452e+06
-2.889868680145966540e+00,-5.207553938847069297e+00,1.781641351644388083e+00,1.695950533319510178e+00,6.718159362367398524e-01,2.632252933376300064e-02,5.972735535321577452e+06
-2.889868680145966540e+00,-5.207553938847069297e+00,1.781641351644388083e+00,1.695950533319510178e+00,6.718159362367398524e-01,2.632252933376300064e-02,5.972735535321577452e+06
-2.889868680145966540e+00,-5.207553938847069297e+00,1.781641351644388083e+00,1.695950533319510178e+00,6.718159362367398524e-01,2.632252933376300064e-02,5.972735535321577452e+06
-2.942773961341321964e+00,-5.067517468847434259e+00,1.924843088557765647e+00,1.739757999838257518e+00,5.819357308342456570e-01,-1.556914436487630282e-02,5.972735535321577452e+06
-2.883607897317767232e+00,-4.754261538854099634e+00,1.682113721784578519e+00,2.042637275018611920e+00,5.640420989971803856e-01,-7.378529155143798146e-02,5.972735535321577452e+06
-2.828785661707168053e+00,-4.777568296237987511e+00,1.696527340682522755e+00,2.037348583691233728e+00,5.693890662656856394e-01,-1.469689032465641976e-01,5.972735535321577452e+06
-2.745958270487906638e+00,-4.746281426279298721e+00,1.661810639558909619e+00,2.051926551548282518e+00,5.599019450634721284e-01,-1.476865167632841480e-01,5.972735535321577452e+06
-2.306739880659943953e+00,-4.803089041116529678e+00,1.980902924578944679e+00,2.319285794681344548e+00,8.122057541902125699e-01,-2.564579536562716644e-01,5.972735535321577452e+06
-1.435073813689324407e+00,-4.556619293347802468e+00,2.213887342754952137e+00,2.297921086285235948e+00,5.215213828714471145e-01,-1.272899111838836639e-01,5.972735535321577452e+06
-1.367502969976310379e+00,-4.720919056728593688e+00,2.408697397296789333e+00,2.155902649231073998e+00,5.734382645165453374e-01,-1.440633444438911281e-01,5.972735535321577452e+06
-1.858129390105727197e+00,-4.989069111344268670e+00,2.632147888375742983e+00,2.155521556218369383e+00,8.234775887195064925e-01,-7.828243894994491026e-02,5.972735535321577452e+06
-1.446022271667257497e+00,-5.403918878034451367e+00,2.630617903524448131e+00,2.203217679011051811e+00,1.327728715964670014e+00,9.318720846776851197e-02,5.972735535321577452e+06
-1.691017863341695016e+00,-5.424851519127572352e+00,2.552849934620324834e+00,2.596542231730718520e+00,1.709106254561517213e+00,1.191067237123828587e-01,5.972735535321577452e+06
-1.178149089242687353e+00,-4.949196168746914815e+00,2.493355577811395829e+00,2.872352610452036270e+00,1.323389011522619896e+00,-1.709749870346827239e-01,5.972735535321577452e+06
-4.348663391556395474e-01,-4.773532851589237680e+00,2.999238078236367677e+00,2.903525597327197616e+00,1.190773916491365547e+00,-2.533440169557461541e-01,5.972735535321577452e+06
-4.467570152880540046e-01,-4.776085806056650895e+00,2.782540688441168086e+00,2.877886006031336930e+00,1.190583463481451609e+00,-2.150293449305359095e-01,5.972735535321577452e+06
3.911587286110602690e-01,-4.721337596797410718e+00,2.329687082956369171e+00,2.735998121988845178e+00,1.084752123563721415e+00,-3.228352315730698141e-01,5.972735535321577452e+06
-6.833007548551695010e-02,-4.757536764168332155e+00,2.104853462360515515e+00,2.600037997102910836e+00,9.903968710395447683e-01,-3.708200938253995993e-01,5.972735535321577452e+06
4.568711767208977204e-01,-4.765712656215915999e+00,2.809983779046693719e+00,2.565518147686543848e+00,9.853860140959977976e-01,-3.296440102469956335e-01,5.972735535321577452e+06
-5.928688305289042670e-01,-5.145548126540560041e+00,2.380703200018722931e+00,2.047209662513133743e+00,8.978903023169548803e-01,-2.126425549293753381e-02,5.972735535321577452e+06
-7.587991085019485382e-02,-5.347957307123044401e+00,2.691424081393932966e+00,1.779748680967338625e+00,9.195554332736931569e-01,3.070440461266964460e-01,5.972735535321577452e+06
-3.064292640920609490e-01,-4.990149795788762610e+00,1.122236308294004337e+00,2.548992522004821737e+00,1.071428622105644157e+00,-4.043075065096718435e-01,5.972735535321577452e+06
-8.526754956422232246e-01,-5.218710435649467350e+00,1.468719660757723755e+00,2.252114276640121648e+00,9.347457485650846332e-01,-7.973964301998053283e-01,5.972735535321577452e+06
-1.772292937904652810e+00,-5.514093751824761469e+00,2.267911556843964060e+00,2.187680964105430448e+00,1.283153511246174716e+00,-2.645877918433539033e-01,5.972735535321577452e+06
-1.817727153618753810e+00,-5.608119644029781803e+00,2.905567830869339119e+00,2.567579851502950206e+00,1.716584416914044953e+00,-2.456899950327073034e-01,5.972735535321577452e+06
-1.845525330634594008e+00,-5.643736657998457140e+00,2.918953053646965223e+00,2.564721648378396779e+00,1.751741605527288081e+00,-2.288035934198796584e-01,5.972735535321577452e+06
-1.337241562598181943e+00,-5.343444449182603861e+00,2.280904465224282696e+00,1.838745131625876272e+00,7.698167431835150065e-01,-2.610025312973025535e-01,5.972735535321577452e+06
-1.347660437024057023e+00,-5.239699109630585383e+00,1.742755196255548089e+00,2.100474246480599216e+00,9.493615193558887499e-01,-2.372786693924298085e-01,5.972735535321577452e+06
-2.417953954577562736e-01,-5.590534797856958171e+00,9.917795758405236750e-01,1.920194403367045277e+00,1.163501354892828354e+00,-2.136616002682854010e-01,5.972735535321577452e+06
7.217772650645128130e-02,-5.335086467078960837e+00,6.300628988085945625e-01,1.848386746460823460e+00,8.768060408032678499e-01,-2.159799160708560928e-01,5.972735535321577452e+06
2.127656256616287100e-01,-4.963127443896485858e+00,1.324557455318494670e+00,2.057824842946280430e+00,6.818349933168914578e-01,-1.712374133122463171e-01,5.972735535321577452e+06
-4.779118433159679213e-02,-5.370311471521608482e+00,1.244324184639326036e+00,2.018736551683810276e+00,1.031259414518335138e+00,-2.586477711606610663e-02,5.972735535321577452e+06
-2.403149958226461491e-01,-5.471997613062673516e+00,1.297245411817381955e+00,1.685756365825143543e+00,1.022404081156022659e+00,2.634813921309987483e-01,5.972735535321577452e+06
-1.669377346530457329e-01,-5.417153541495077995e+00,8.796501141679606839e-01,1.491943977742747673e+00,8.974491221699369969e-01,3.084105361399959166e-01,5.972735535321577452e+06
1.317368777200367269e-01,-5.466641032494629293e+00,8.302240094269227599e-01,1.414018589671159454e+00,9.289966066128740874e-01,5.067671620705176405e-01,5.972735535321577452e+06
5.387089713740261798e-02,-5.599567410960912817e+00,7.303751832695306589e-01,1.469917610400250929e+00,1.063760987929549540e+00,4.550605931066417087e-01,5.972735535321577452e+06
-1.148547093566677502e+00,-5.443393114668127808e+00,1.350104252244339609e+00,1.283233538735034873e+00,5.821480035180964796e-01,-4.820021089959269922e-03,5.972735535321577452e+06
-1.640025035587605817e+00,-5.670134845233785192e+00,8.134669849746742898e-01,1.070674630206667644e+00,7.437873913426755745e-01,2.740743076919298638e-01,5.972735535321577452e+06
-1.309610899482235080e+00,-5.739958389746007583e+00,7.976935344119941984e-01,1.239001104817586851e+00,9.280570474478936349e-01,2.570396147098703565e-01,5.972735535321577452e+06
-1.348633031507697311e+00,-5.673801323663976603e+00,8.166768504431635156e-01,1.185414010227516357e+00,8.255814621407149279e-01,2.589823114153930184e-01,5.972735535321577452e+06
-9.504712858018546928e-01,-5.223071197763610840e+00,1.510441992201200456e+00,1.525153596714225346e+00,5.569679509074119128e-01,-1.302280968601973177e-01,5.972735535321577452e+06
-5.613781423465158404e-02,-4.792061769349682976e+00,1.993044518177762292e+00,1.952696334983602178e+00,5.119525168741886345e-01,-1.944765283526063426e-02,5.972735535321577452e+06
-1.282756208845858170e+00,-5.305757361914787751e+00,2.245380670854622451e+00,1.699130198771568123e+00,7.594130077327742034e-01,-2.088358599631689461e-01,5.972735535321577452e+06
-1.854996565326914482e+00,-5.789748649762183064e+00,1.790347655251483872e+00,1.298193332729343119e+00,9.272187901373767360e-01,4.420098755108414768e-02,5.972735535321577452e+06
-1.551212837646876563e+00,-5.720378030263732150e+00,1.927193100673029624e+00,1.743763911280131307e+00,1.200422645897606833e+00,-9.129225277559593899e-02,5.972735535321577452e+06
-1.544588826801901238e+00,-5.728837286383558158e+00,1.919705228229952043e+00,1.756899477582876123e+00,1.223235965207332132e+00,-8.513869479087460279e-02,5.972735535321577452e+06
-1.809601576936037848e+00,-5.677425861907630100e+00,2.171009429413731873e+00,1.763223235885924556e+00,1.133329797878737555e+00,-3.378184150041291245e-01,5.972735535321577452e+06
-2.056572228976336625e+00,-5.431030110749965445e+00,1.928062703052905835e+00,2.434440692745941881e+00,1.455834015993921149e+00,-4.552964894818340991e-01,5.972735535321577452e+06
-2.453568123497919196e+00,-5.659740027048181688e+00,2.205554019444385894e+00,2.069939471505424233e+00,1.285950369838234408e+00,-3.222287378997509277e-01,5.972735535321577452e+06
-2.536055594251223066e+00,-5.693446736451437395e+00,2.170363378430492762e+00,2.027345802085738669e+00,1.289008730814056758e+00,-3.042465839923775839e-01,5.972735535321577452e+06
-2.795079467804006956e+00,-5.925862409138932030e+00,2.252037902893565757e+00,1.973628279139797215e+00,1.446497426021255084e+00,-3.078557168043781767e-01,5.972735535321577452e+06
-2.136359555631773599e+00,-4.874927205994168844e+00,2.006378535400971330e+00,2.466678141589849549e+00,9.799464174883170120e-01,-3.405815919047083251e-01,5.972735535321577452e+06
-2.144943042200170069e+00,-4.803330505938751216e+00,1.972874945621787113e+00,2.664107622160882372e+00,1.074763523737268578e+00,-3.878601509885895027e-01,5.972735535321577452e+06
-2.200486085270796366e+00,-4.966339506409157778e+00,1.395816181677125289e+00,2.274553123098996821e+00,9.309500360340692282e-01,-2.527568000484031741e-01,5.972735535321577452e+06
-2.929191599778504518e+00,-5.330702362794802696e+00,1.184745533346366564e+00,2.138897827368759774e+00,1.139405251337189950e+00,-3.077915199108949840e-01,5.972735535321577452e+06
-2.976583923134720422e+00,-5.100479065305430382e+00,2.163122175542866010e+00,2.816191200333337363e+00,1.467973198346019359e+00,-8.172927032756713284e-02,5.972735535321577452e+06
-2.850498596619252645e+00,-5.077158615946173015e+00,2.507373527169657113e+00,1.789122298336908834e+00,5.484562548754157163e-01,-1.945947303800328876e-01,5.972735535321577452e+06
-2.850498596619252645e+00,-5.077158615946173015e+00,2.507373527169657113e+00,1.789122298336908834e+00,5.484562548754157163e-01,-1.945947303800328876e-01,5.972735535321577452e+06
-2.817993973783732731e+00,-5.068791721144735085e+00,2.507635221470949638e+00,1.796330881638431798e+00,5.446966939962993859e-01,-2.009241755832320564e-01,5.972735535321577452e+06
-2.869995687187287814e+00,-5.081884214938388489e+00,2.528856511413159591e+00,1.788097134818555922e+00,5.501063564401967865e-01,-1.939897015395574686e-01,5.972735535321577452e+06
-2.869995687187287814e+00,-5.081884214938388489e+00,2.528856511413159591e+00,1.788097134818555922e+00,5.501063564401967865e-01,-1.939897015395574686e-01,5.972735535321577452e+06
-2.869995687187287814e+00,-5.081884214938388489e+00,2.528856511413159591e+00,1.788097134818555922e+00,5.501063564401967865e-01,-1.939897015395574686e-01,5.972735535321577452e+06
-2.790220012038149733e+00,-5.084705493722477598e+00,2.537631175669872174e+00,1.774931174679895252e+00,5.413891229572068697e-01,-1.970638871209109966e-01,5.972735535321577452e+06
-2.954515549585496892e+00,-5.130624720542707351e+00,2.540437688739110023e+00,1.771270601894499030e+00,5.682491360605554931e-01,-1.143498666645217376e-01,5.972735535321577452e+06
-2.922932457995022659e+00,-5.160828091726845201e+00,2.563031969228366957e+00,1.773891740116098292e+00,5.864826614753436695e-01,-2.758639638154720686e-01,5.972735535321577452e+06
-2.616809784916998449e+00,-5.031053088523152361e+00,2.255907712732310610e+00,1.672908420137149355e+00,3.235629509969447648e-01,-4.272226404988380688e-01,5.972735535321577452e+06
-2.638726374540409925e+00,-4.228664757032338350e+00,2.386759015247176929e+00,2.394010448481411757e+00,1.761887856164542354e-01,-5.028457823181742281e-01,5.972735535321577452e+06
-2.352493024921262332e+00,-4.598826326417627897e+00,2.167093337387850038e+00,2.092883461763487940e+00,3.455288593189090873e-01,-2.997930557110854433e-01,5.972735535321577452e+06
-2.300404246643450445e+00,-4.633522129387632305e+00,2.125669133955129020e+00,2.064183303066346120e+00,3.512576380839422807e-01,-3.327009871860904244e-01,5.972735535321577452e+06
-2.357515853006644679e+00,-4.537149059475463098e+00,2.121547453943627648e+00,2.157950812332914747e+00,3.341258834783279452e-01,-3.849222399186540411e-01,5.972735535321577452e+06
3.133104565504503114e-01,-4.231319506552519982e+00,8.596775100029727668e-01,2.744556504458387280e+00,1.079364382183155113e+00,-3.716383441815088728e-01,5.972735535321577452e+06
3.554316634148554366e-01,-4.107953367276524048e+00,8.486397214836078895e-01,2.818377885460424892e+00,1.050351241077655207e+00,-4.153213808371331028e-01,5.972735535321577452e+06
3.554316634148554366e-01,-4.107953367276524048e+00,8.486397214836078895e-01,2.818377885460424892e+00,1.050351241077655207e+00,-4.153213808371331028e-01,5.972735535321577452e+06
2.367270541872394940e-01,-4.113329102003012494e+00,9.973552148068429712e-01,2.788593375013464382e+00,9.820218724487765893e-01,-4.428410394574334719e-01,5.972735535321577452e+06
3.245945139461182127e-01,-3.827073424842579286e+00,1.003880198105332466e+00,2.899475448754079032e+00,9.184676440365422412e-01,-4.210310002841893828e-01,5.972735535321577452e+06
3.245945139461182127e-01,-3.827073424842579286e+00,1.003880198105332466e+00,2.899475448754079032e+00,9.184676440365422412e-01,-4.210310002841893828e-01,5.972735535321577452e+06
3.245945139461182127e-01,-3.827073424842579286e+00,1.003880198105332466e+00,2.899475448754079032e+00,9.184676440365422412e-01,-4.210310002841893828e-01,5.972735535321577452e+06
2.959721371224978137e-01,-3.906321025058318241e+00,1.020371253743820539e+00,2.836140846972518226e+00,9.168959571920085594e-01,-3.944815815425487537e-01,5.972735535321577452e+06
2.959721371224978137e-01,-3.906321025058318241e+00,1.020371253743820539e+00,2.836140846972518226e+00,9.168959571920085594e-01,-3.944815815425487537e-01,5.972735535321577452e+06
3.587481057304514609e-01,-3.954129190019497475e+00,1.028591464088075114e+00,2.803722673713693769e+00,8.531496889503129566e-01,-4.478530001650329884e-01,5.972735535321577452e+06
