lamb, beta, k, delta, p, c, K
-9.758348843321532629e-01,-4.697399604115332750e+00,3.468812250028937783e+00,1.548979904439979238e+00,4.056161275766157481e-01,5.537050479635423628e-01,4.502249959989419207e+06
-9.758348843321532629e-01,-4.697399604115332750e+00,3.468812250028937783e+00,1.548979904439979238e+00,4.056161275766157481e-01,5.537050479635423628e-01,4.502249959989419207e+06
-8.618082063132950221e-01,-4.861012833442402759e+00,3.373136861429715694e+00,1.686866774251657652e+00,6.237883671585868761e-01,4.754105907441281698e-01,4.502249959989419207e+06
-9.252726693977231243e-01,-4.908504885287129582e+00,3.314757799416005568e+00,1.643160379845682195e+00,7.385287391494410603e-01,6.104580968986623724e-01,4.502249959989419207e+06
-9.252726693977231243e-01,-4.908504885287129582e+00,3.314757799416005568e+00,1.643160379845682195e+00,7.385287391494410603e-01,6.104580968986623724e-01,4.502249959989419207e+06
-9.252726693977231243e-01,-4.908504885287129582e+00,3.314757799416005568e+00,1.643160379845682195e+00,7.385287391494410603e-01,6.104580968986623724e-01,4.502249959989419207e+06
-9.867319123380404733e-01,-4.716524367870749579e+00,3.555909476350063159e+00,1.801788650251373580e+00,6.400660254027941143e-01,5.328324626704750155e-01,4.502249959989419207e+06
-9.385517269609293667e-01,-4.862159088396385442e+00,3.896034864627102579e+00,1.641922182836106803e+00,6.429892348515631184e-01,5.152871728551481345e-01,4.502249959989419207e+06
-9.386621938738812787e-01,-4.865504994326822263e+00,3.907770847515700918e+00,1.638250590187134481e+00,6.432044863885026942e-01,5.158944101832881879e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.640487978782311895e-01,-4.766761033038265261e+00,3.828984956301853870e+00,1.694522670067013070e+00,5.953626806683331996e-01,4.723568021343178547e-01,4.502249959989419207e+06
-8.974801105788056121e-01,-4.813290364404667621e+00,3.864642686189268428e+00,1.803055521202575173e+00,6.562917517246094068e-01,3.439642411913618192e-01,4.502249959989419207e+06
-9.134713734954313935e-01,-4.824638031909343816e+00,3.855572399730380795e+00,1.799109341401890383e+00,6.599759750848011031e-01,3.347724130526587571e-01,4.502249959989419207e+06
-9.101675550237545709e-01,-4.845043279264253044e+00,3.839750910568181297e+00,1.780931536114696012e+00,6.694775749275873045e-01,3.413096967540240612e-01,4.502249959989419207e+06
-9.388497188372455504e-01,-4.802602649394171586e+00,3.775852707843197820e+00,1.787927669650538842e+00,6.192625810618214155e-01,3.412445303077459302e-01,4.502249959989419207e+06
-9.753796882175769234e-01,-4.680710572519702239e+00,3.709298209532715607e+00,1.911195692986674688e+00,6.169469328729686453e-01,3.800227670443795946e-01,4.502249959989419207e+06
-9.709674203624596434e-01,-4.562732050086112601e+00,3.640054306745490909e+00,2.028519649197356500e+00,6.021468779021748041e-01,3.711070032745563130e-01,4.502249959989419207e+06
-1.075582953261679853e+00,-4.616113066459440084e+00,3.768217137238351278e+00,2.199729602124957051e+00,7.851378266257029725e-01,3.755215584645623661e-01,4.502249959989419207e+06
-1.071015114200656537e+00,-4.620437160940448429e+00,3.772524824325942383e+00,2.246610080902268436e+00,8.038805188751587671e-01,3.384906672013501261e-01,4.502249959989419207e+06
-9.664020009282774382e-01,-4.437050994492225620e+00,3.815659514389763807e+00,2.074123150769460189e+00,5.598924092539780961e-01,4.629770797554308981e-01,4.502249959989419207e+06
-9.689403589514350434e-01,-4.470397232853508207e+00,3.765671282907211204e+00,1.976414844194539722e+00,5.231598685345674182e-01,4.849405183142024844e-01,4.502249959989419207e+06
-9.437970855870410070e-01,-4.537239407373819589e+00,3.875961082893914167e+00,1.992191751178862713e+00,5.947220690429839696e-01,4.550842946033297753e-01,4.502249959989419207e+06
-1.133759590947164941e+00,-4.594038107648021452e+00,3.847356245703263067e+00,2.082915233158517676e+00,6.062320364713722487e-01,3.112928043699068059e-01,4.502249959989419207e+06
-1.168511914313886901e+00,-4.623835960683947199e+00,3.706090950295648501e+00,2.018660107366368806e+00,5.621385257211967135e-01,2.968428172679046795e-01,4.502249959989419207e+06
-1.203119170285491757e+00,-4.005842667870432194e+00,3.899497531468936629e+00,2.466281297665823491e+00,3.674852149392044964e-01,3.306878130450320308e-01,4.502249959989419207e+06
-1.157491561803454028e+00,-4.206390337376225474e+00,3.285976837414320784e+00,2.238870173665798546e+00,3.908536649763041382e-01,3.711430980268940472e-01,4.502249959989419207e+06
-1.034149103108820134e+00,-4.157015070841206139e+00,3.351719816798421903e+00,2.257929132044408593e+00,3.548309446050639804e-01,3.530823621640319376e-01,4.502249959989419207e+06
-1.303135822302923241e+00,-4.277634353002544465e+00,3.481607945809493732e+00,2.154341436220766681e+00,4.656035862263258052e-01,5.098063759572355469e-01,4.502249959989419207e+06
-1.344942365146092778e+00,-4.164652651701344688e+00,3.843297561526526351e+00,2.252472960340223374e+00,3.614952569304366037e-01,3.952466483484471382e-01,4.502249959989419207e+06
-1.385887576333073135e+00,-4.368443868091338445e+00,3.774957176138887149e+00,2.123459686488093023e+00,4.457071248514583583e-01,3.985158529257953886e-01,4.502249959989419207e+06
-1.098705035345558523e+00,-4.308591830835305281e+00,3.543168594222163126e+00,2.083324868448949818e+00,3.996126786455536095e-01,4.606168166977855360e-01,4.502249959989419207e+06
-9.984707646439915374e-01,-3.975794507476087425e+00,3.583064064562849538e+00,2.389670372723716518e+00,2.029920447547167717e-01,2.015264841026527254e-01,4.502249959989419207e+06
-8.676225668182226958e-01,-3.730160626614500430e+00,3.554569798273318426e+00,2.414720335492921421e+00,-5.392518266161161478e-03,1.096958423742613875e-01,4.502249959989419207e+06
-1.104562129328714004e+00,-3.726351708196607326e+00,3.584552778116597338e+00,2.240273951320712165e+00,-1.158174767179125375e-01,3.712594332305583222e-01,4.502249959989419207e+06
-1.451043744612771524e+00,-4.077567743611549389e+00,3.201100525189912727e+00,2.148046561896355566e+00,8.341936213874201478e-02,2.489225772948279181e-01,4.502249959989419207e+06
-1.321917808578983111e+00,-4.541915515135658055e+00,2.931600125166397675e+00,1.587713922120357113e+00,9.167515552179761329e-04,2.208854809047589574e-01,4.502249959989419207e+06
-1.182821576445901579e+00,-4.613132764493883542e+00,2.611292824280113667e+00,1.594123374580730168e+00,1.352719825613987181e-01,3.093588616455104079e-01,4.502249959989419207e+06
-1.833333327347777209e+00,-4.145807728262025371e+00,2.749119398458181429e+00,1.888341473983934815e+00,-6.658226073597928174e-02,3.531974080465840049e-01,4.502249959989419207e+06
-1.100659415379809936e+00,-4.035582617521828119e+00,3.232395232655679962e+00,1.938061860436517625e+00,1.816926129049542538e-01,7.270341586669512024e-01,4.502249959989419207e+06
-1.077947430341651858e+00,-4.196590292581397819e+00,3.178066870517571640e+00,1.828396386531927043e+00,1.935879457555788052e-01,7.106869268591042843e-01,4.502249959989419207e+06
-1.306440670808043603e+00,-4.343953060526316357e+00,3.026550433423912168e+00,1.860834145231962333e+00,2.901941744595243344e-01,5.761890884705618276e-01,4.502249959989419207e+06
-1.197182760437518922e+00,-3.861538422107519075e+00,2.381928786097161854e+00,2.202547738747850481e+00,-7.658022023548038959e-02,2.998185210047570326e-01,4.502249959989419207e+06
-1.197182760437518922e+00,-3.861538422107519075e+00,2.381928786097161854e+00,2.202547738747850481e+00,-7.658022023548038959e-02,2.998185210047570326e-01,4.502249959989419207e+06
-1.158630482584311228e+00,-4.233101321576650200e+00,2.830276678602619445e+00,1.947466673127354220e+00,2.163305666911414238e-01,5.131203676278477399e-01,4.502249959989419207e+06
-1.088815167060258826e+00,-4.262769955689178047e+00,2.833383537813988884e+00,1.911613419264711844e+00,2.189222128135044354e-01,5.216114753429923478e-01,4.502249959989419207e+06
-1.071844715438839080e+00,-4.355520379174355305e+00,2.688426689658951485e+00,1.891744488117993228e+00,3.295346418230492569e-01,4.842157100022655425e-01,4.502249959989419207e+06
-1.074561144933193768e+00,-4.354291304641494165e+00,2.679310467316274647e+00,1.895581215853761492e+00,3.312370567981754443e-01,4.831661434124970844e-01,4.502249959989419207e+06
-1.122188048261057558e+00,-4.059916627535307576e+00,2.132795467493879382e+00,2.045290708932299584e+00,-8.265449262421564747e-03,2.235001489863461532e-01,4.502249959989419207e+06
-1.049063328232534342e+00,-3.995769892386857425e+00,2.134611762680882041e+00,2.190611905298120554e+00,7.184959422353981440e-02,2.333917822118693475e-01,4.502249959989419207e+06
-8.867522803833907119e-01,-3.974455652645004999e+00,2.404254728426308496e+00,2.089328617913261077e+00,-6.763572566655484675e-02,2.005845681691490745e-01,4.502249959989419207e+06
-9.648564616079159384e-01,-3.351456650131567461e+00,2.991971916847630197e+00,1.797596852338051887e+00,-1.927669774978001405e-01,1.039559606062598673e+00,4.502249959989419207e+06
-8.727879157293597645e-01,-3.221030829084984948e+00,3.022615423181872707e+00,1.618348428632979230e+00,-3.764510931588409548e-01,1.157007862493939276e+00,4.502249959989419207e+06
-8.727879157293597645e-01,-3.221030829084984948e+00,3.022615423181872707e+00,1.618348428632979230e+00,-3.764510931588409548e-01,1.157007862493939276e+00,4.502249959989419207e+06
-1.013724010429009725e+00,-3.431600539908800762e+00,3.108072699690513474e+00,1.733753616144777743e+00,-2.233738776299905027e-01,9.566177720728377132e-01,4.502249959989419207e+06
-1.013724010429009725e+00,-3.431600539908800762e+00,3.108072699690513474e+00,1.733753616144777743e+00,-2.233738776299905027e-01,9.566177720728377132e-01,4.502249959989419207e+06
-1.013724010429009725e+00,-3.431600539908800762e+00,3.108072699690513474e+00,1.733753616144777743e+00,-2.233738776299905027e-01,9.566177720728377132e-01,4.502249959989419207e+06
-1.012730924305050406e+00,-3.332020251470692251e+00,3.125112021723236655e+00,1.793093714059227128e+00,-2.571852739625424822e-01,9.497062066591831497e-01,4.502249959989419207e+06
-1.793697160578776817e+00,-2.667852050688777510e+00,2.548979359954279822e+00,1.436422828911384508e+00,-8.914944865992631140e-01,1.159362724785137022e+00,4.502249959989419207e+06
-1.793697160578776817e+00,-2.667852050688777510e+00,2.548979359954279822e+00,1.436422828911384508e+00,-8.914944865992631140e-01,1.159362724785137022e+00,4.502249959989419207e+06
-1.793697160578776817e+00,-2.667852050688777510e+00,2.548979359954279822e+00,1.436422828911384508e+00,-8.914944865992631140e-01,1.159362724785137022e+00,4.502249959989419207e+06
-1.567628002658785213e+00,-2.919708548066762610e+00,2.667574958155466636e+00,1.357134280701180362e+00,-7.342384495217160190e-01,1.172784756228824943e+00,4.502249959989419207e+06
-1.744879475486697640e+00,-2.374790677313048715e+00,2.471851820390166488e+00,1.148475484169099170e+00,-1.226136547184954351e+00,1.630517339327067994e+00,4.502249959989419207e+06
-1.744879475486697640e+00,-2.374790677313048715e+00,2.471851820390166488e+00,1.148475484169099170e+00,-1.226136547184954351e+00,1.630517339327067994e+00,4.502249959989419207e+06
-1.744879475486697640e+00,-2.374790677313048715e+00,2.471851820390166488e+00,1.148475484169099170e+00,-1.226136547184954351e+00,1.630517339327067994e+00,4.502249959989419207e+06
-4.565106831960945577e-01,-3.377494350345879415e+00,2.898275746144770793e+00,8.490850856270877323e-01,-8.824867633291400004e-01,1.011579957063658775e+00,4.502249959989419207e+06
-4.565106831960945577e-01,-3.377494350345879415e+00,2.898275746144770793e+00,8.490850856270877323e-01,-8.824867633291400004e-01,1.011579957063658775e+00,4.502249959989419207e+06
-4.565106831960945577e-01,-3.377494350345879415e+00,2.898275746144770793e+00,8.490850856270877323e-01,-8.824867633291400004e-01,1.011579957063658775e+00,4.502249959989419207e+06
-4.565106831960945577e-01,-3.377494350345879415e+00,2.898275746144770793e+00,8.490850856270877323e-01,-8.824867633291400004e-01,1.011579957063658775e+00,4.502249959989419207e+06
-3.226238911063888937e-01,-3.829883428238647802e+00,2.621269416435988653e+00,1.217138939714163204e+00,-5.177148125563900694e-01,4.985569104355871417e-01,4.502249959989419207e+06
-3.226238911063888937e-01,-3.829883428238647802e+00,2.621269416435988653e+00,1.217138939714163204e+00,-5.177148125563900694e-01,4.985569104355871417e-01,4.502249959989419207e+06
-1.200671080734225793e+00,-4.906016352844964956e+00,2.953022839099022967e+00,2.226433418048856527e+00,1.351178508893602359e+00,7.891603420119358558e-01,4.502249959989419207e+06
