lamb, beta, k, delta, p, c, K
9.744250299390477821e-01,-3.979406755502743920e+00,2.971601724184875337e+00,2.584176755745804854e+00,1.448293372306874716e-01,-5.036970326837184597e-01,5.972735535321577452e+06
7.836507259557283778e-01,-4.089363948567032558e+00,2.764314435029081807e+00,2.405837593977164346e+00,8.349231535749512823e-02,-7.462576321858668260e-01,5.972735535321577452e+06
6.722971451840868973e-01,-4.305773401655602406e+00,2.760117182630197341e+00,1.696107529243620515e+00,-3.617781926207634946e-01,-5.870011839311360946e-01,5.972735535321577452e+06
3.159468941877410231e-01,-4.435199132578679482e+00,2.448605892588307853e+00,1.685562795334134334e+00,-2.080833688934820014e-01,-4.966457306534071137e-01,5.972735535321577452e+06
2.874628994849969255e-01,-4.447335413473346044e+00,2.435786175641587725e+00,1.676036187810520772e+00,-2.020218071909976043e-01,-4.871747268980709533e-01,5.972735535321577452e+06
5.598899765723380773e-02,-4.669511575877944409e+00,2.704442955344558808e+00,1.496705523438926155e+00,-1.931857341332450240e-01,-5.779682046235684600e-01,5.972735535321577452e+06
-2.832944884634573945e-01,-4.632794493785328704e+00,2.107231671963052833e+00,1.525413269396876936e+00,-1.441953354610201465e-01,-4.311577047634835846e-01,5.972735535321577452e+06
-1.070722715531815528e-01,-4.727212535548874328e+00,2.068218881508542495e+00,1.127464416330351327e+00,-4.592355290952011559e-01,-5.739121971364322672e-01,5.972735535321577452e+06
-5.931202459621702783e-01,-4.768421353396726126e+00,2.542380543221792522e+00,5.786320242740392583e-01,-8.955058709019275698e-01,-2.968468219567952371e-01,5.972735535321577452e+06
4.072442557150474096e-01,-4.231825360685575355e+00,2.333970109460677733e+00,1.171665970274279545e+00,-8.875335150017611419e-01,-1.990470456664208965e-01,5.972735535321577452e+06
9.493508765178304554e-01,-3.884212594339033320e+00,2.022726659856513454e+00,1.524625019065799059e+00,-8.760675574108032215e-01,-3.420103174148705905e-02,5.972735535321577452e+06
8.315528065855581907e-01,-3.922625169191601202e+00,1.720156142674007516e+00,1.249734315461880296e+00,-4.621228829787666914e-01,5.154679596291824595e-01,5.972735535321577452e+06
6.281921749918477627e-01,-3.555315455471271591e+00,1.102421668346276196e+00,1.250718448155163198e+00,-5.909490672940806988e-01,6.690102742403449820e-01,5.972735535321577452e+06
6.802011063805707414e-01,-3.624625104513076845e+00,1.184667759520737995e+00,1.385800191644324775e+00,-4.292167361108197854e-01,5.224269808696768713e-01,5.972735535321577452e+06
6.691591443711752962e-01,-3.627300409193489727e+00,1.194264504878298050e+00,1.318192536801100267e+00,-4.596080934479259694e-01,5.516066174774187925e-01,5.972735535321577452e+06
6.317264480494192425e-01,-3.775140047726170955e+00,1.129604080937543831e+00,1.349685850584757763e+00,-2.784549070648218994e-01,6.204634291582060701e-01,5.972735535321577452e+06
6.317264480494192425e-01,-3.775140047726170955e+00,1.129604080937543831e+00,1.349685850584757763e+00,-2.784549070648218994e-01,6.204634291582060701e-01,5.972735535321577452e+06
6.321809046104579499e-01,-3.660738692893836355e+00,1.013729397665743104e+00,1.183608000493396206e+00,-4.216497584919427499e-01,9.508118366420883483e-01,5.972735535321577452e+06
5.976947686894202860e-01,-3.774682524100493985e+00,1.056632723854740608e+00,1.286217833754414563e+00,-2.695004682129014117e-01,9.162486252661499186e-01,5.972735535321577452e+06
9.703767084753465166e-01,-3.701591603853025436e+00,9.986536720376890663e-01,9.817877435333595137e-01,-4.057065428377699678e-01,1.357074058761929436e+00,5.972735535321577452e+06
9.605469230788218349e-01,-3.732351687142300811e+00,8.900833614922452064e-01,9.941036199169948073e-01,-3.388204524637186688e-01,1.328995082977876718e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.717139244852006641e-01,-3.711332845771770472e+00,8.765213352876359831e-01,9.928301450680790952e-01,-3.483193179009025364e-01,1.343798268648020988e+00,5.972735535321577452e+06
9.654093507889714987e-01,-3.715901706106415681e+00,8.747778310639288124e-01,9.924440334568324085e-01,-3.479274701791199020e-01,1.338646995119906924e+00,5.972735535321577452e+06
9.981488888260641179e-01,-3.540204900497646356e+00,9.745481683867687206e-01,7.677933769672979913e-01,-3.803413561881930915e-01,1.487900686323621491e+00,5.972735535321577452e+06
9.160140681955345476e-01,-3.610468011707563818e+00,1.049698413080770054e+00,8.540783095769659550e-01,-3.271464297735583449e-01,1.249530649296407336e+00,5.972735535321577452e+06
9.160140681955345476e-01,-3.610468011707563818e+00,1.049698413080770054e+00,8.540783095769659550e-01,-3.271464297735583449e-01,1.249530649296407336e+00,5.972735535321577452e+06
9.514192649753379083e-01,-3.923629993137137895e+00,5.562292347815311899e-01,4.386382331834179915e-01,-2.852996721568739069e-01,1.365006304511036328e+00,5.972735535321577452e+06
9.239033357602814966e-01,-3.928728536005816618e+00,6.687321013948430704e-01,3.302990919393339886e-01,-3.067902143877944132e-01,1.455445292789217415e+00,5.972735535321577452e+06
8.741115371701115855e-01,-3.956588864671234607e+00,6.702354538449354360e-01,3.390023848214777091e-01,-2.871097304021181795e-01,1.440702371985670638e+00,5.972735535321577452e+06
8.741115371701115855e-01,-3.956588864671234607e+00,6.702354538449354360e-01,3.390023848214777091e-01,-2.871097304021181795e-01,1.440702371985670638e+00,5.972735535321577452e+06
8.741115371701115855e-01,-3.956588864671234607e+00,6.702354538449354360e-01,3.390023848214777091e-01,-2.871097304021181795e-01,1.440702371985670638e+00,5.972735535321577452e+06
8.741115371701115855e-01,-3.956588864671234607e+00,6.702354538449354360e-01,3.390023848214777091e-01,-2.871097304021181795e-01,1.440702371985670638e+00,5.972735535321577452e+06
7.916651971560240142e-01,-3.957476396215992231e+00,6.348414005214717548e-01,4.164324898950808596e-01,-2.481147352849962795e-01,1.386255125626537632e+00,5.972735535321577452e+06
7.916651971560240142e-01,-3.957476396215992231e+00,6.348414005214717548e-01,4.164324898950808596e-01,-2.481147352849962795e-01,1.386255125626537632e+00,5.972735535321577452e+06
7.916651971560240142e-01,-3.957476396215992231e+00,6.348414005214717548e-01,4.164324898950808596e-01,-2.481147352849962795e-01,1.386255125626537632e+00,5.972735535321577452e+06
7.916651971560240142e-01,-3.957476396215992231e+00,6.348414005214717548e-01,4.164324898950808596e-01,-2.481147352849962795e-01,1.386255125626537632e+00,5.972735535321577452e+06
9.350478902525196645e-01,-3.846799179137947888e+00,1.110814264867997059e+00,2.560610468247594973e-01,-4.981021188832606139e-01,1.533960874464587842e+00,5.972735535321577452e+06
5.935940399171685256e-01,-4.821825945570612504e+00,7.867559996293969071e-01,2.865223429619752071e-01,-4.177834555924964111e-02,9.145347619347142798e-01,5.972735535321577452e+06
6.137218011155136654e-01,-4.880026588397297971e+00,7.363753586540240370e-01,2.349940157702441468e-01,-2.457048625869273639e-02,9.211292030979968404e-01,5.972735535321577452e+06
6.137218011155136654e-01,-4.880026588397297971e+00,7.363753586540240370e-01,2.349940157702441468e-01,-2.457048625869273639e-02,9.211292030979968404e-01,5.972735535321577452e+06
8.577448976932270375e-01,-4.494631658112934858e+00,7.676084304521474388e-01,-1.101340659550031353e-01,-4.289608768085579893e-01,1.077355059781593294e+00,5.972735535321577452e+06
6.891973352258667918e-01,-4.624841740986898486e+00,1.192871960505369922e+00,-1.407235430641945451e-02,-4.745560673948026054e-01,7.880102504862058765e-01,5.972735535321577452e+06
6.891973352258667918e-01,-4.624841740986898486e+00,1.192871960505369922e+00,-1.407235430641945451e-02,-4.745560673948026054e-01,7.880102504862058765e-01,5.972735535321577452e+06
6.891973352258667918e-01,-4.624841740986898486e+00,1.192871960505369922e+00,-1.407235430641945451e-02,-4.745560673948026054e-01,7.880102504862058765e-01,5.972735535321577452e+06
6.303563429785445926e-01,-4.678876150106998644e+00,1.060873804708144741e+00,-2.090013509080934639e-02,-4.118068291241212542e-01,8.330872041956486340e-01,5.972735535321577452e+06
4.837985352740062361e-01,-4.780340269906528938e+00,1.376153375613338614e+00,1.371928197858301446e-01,-3.809194647232371223e-01,7.170812302008782169e-01,5.972735535321577452e+06
9.113398033516805219e-01,-4.409056899631443649e+00,1.512670053649280977e+00,2.245343113823705661e-02,-6.701860375273511750e-01,8.815807073507730962e-01,5.972735535321577452e+06
6.284158251877898227e-01,-4.511205185203907675e+00,1.499140062607115187e+00,1.356359715136722377e-01,-6.178207903255580336e-01,7.118520266340421232e-01,5.972735535321577452e+06
6.284158251877898227e-01,-4.511205185203907675e+00,1.499140062607115187e+00,1.356359715136722377e-01,-6.178207903255580336e-01,7.118520266340421232e-01,5.972735535321577452e+06
6.284158251877898227e-01,-4.511205185203907675e+00,1.499140062607115187e+00,1.356359715136722377e-01,-6.178207903255580336e-01,7.118520266340421232e-01,5.972735535321577452e+06
6.396098011734320243e-01,-4.476804532040218554e+00,1.394369548996909236e+00,1.812338274345259848e-01,-5.760109619936615299e-01,7.392324961637379843e-01,5.972735535321577452e+06
6.396098011734320243e-01,-4.476804532040218554e+00,1.394369548996909236e+00,1.812338274345259848e-01,-5.760109619936615299e-01,7.392324961637379843e-01,5.972735535321577452e+06
5.771246378447003611e-01,-4.421354886274284191e+00,1.114958591609046978e+00,8.859432178655451962e-02,-5.625809923653216638e-01,9.242217449984934108e-01,5.972735535321577452e+06
6.859773269832303288e-01,-4.378434181578937157e+00,1.069446733334831867e+00,5.599910523749740410e-02,-5.895107453006021014e-01,9.701174841029442941e-01,5.972735535321577452e+06
6.859773269832303288e-01,-4.378434181578937157e+00,1.069446733334831867e+00,5.599910523749740410e-02,-5.895107453006021014e-01,9.701174841029442941e-01,5.972735535321577452e+06
7.563965826372167633e-01,-4.351116303362615234e+00,1.074548920394269746e+00,1.161099366990780979e-02,-6.234363236205637815e-01,9.938113033463875645e-01,5.972735535321577452e+06
7.492678059907148524e-01,-4.351607343908345804e+00,1.074821421824218692e+00,2.511276544835761015e-02,-6.206959152144870817e-01,9.822029169852353192e-01,5.972735535321577452e+06
7.492678059907148524e-01,-4.351607343908345804e+00,1.074821421824218692e+00,2.511276544835761015e-02,-6.206959152144870817e-01,9.822029169852353192e-01,5.972735535321577452e+06
4.910553696665245216e-01,-4.472075147823019847e+00,9.888106382782337889e-01,1.927578074811813202e-01,-4.382786944012539987e-01,9.392852916031585453e-01,5.972735535321577452e+06
-3.430153352624474294e-01,-4.964678465325174983e+00,1.653223691156690656e+00,1.793056604845205126e-01,-2.327886192213373673e-01,7.610376207672419069e-01,5.972735535321577452e+06
2.837709306638158679e-01,-4.763931123764654885e+00,1.683386489959499022e+00,-4.288851016781614067e-02,-3.898101158803926047e-01,1.008261729223705272e+00,5.972735535321577452e+06
2.837709306638158679e-01,-4.763931123764654885e+00,1.683386489959499022e+00,-4.288851016781614067e-02,-3.898101158803926047e-01,1.008261729223705272e+00,5.972735535321577452e+06
1.183779667180466788e-01,-4.823722242647180636e+00,1.769969494508269792e+00,2.990562727135359644e-02,-3.285784663329484045e-01,9.258932897567704323e-01,5.972735535321577452e+06
1.183779667180466788e-01,-4.823722242647180636e+00,1.769969494508269792e+00,2.990562727135359644e-02,-3.285784663329484045e-01,9.258932897567704323e-01,5.972735535321577452e+06
1.766395918654630748e-01,-4.801726158197069161e+00,1.743970340530957674e+00,8.352831062739651813e-03,-3.486671167833117480e-01,9.535221895015624227e-01,5.972735535321577452e+06
1.766395918654630748e-01,-4.801726158197069161e+00,1.743970340530957674e+00,8.352831062739651813e-03,-3.486671167833117480e-01,9.535221895015624227e-01,5.972735535321577452e+06
7.863395522105998126e-02,-4.831509391000725628e+00,1.751933118056261618e+00,3.784863602012233930e-02,-3.308394588097866573e-01,9.119826026789192852e-01,5.972735535321577452e+06
1.788236720561142690e-02,-4.839852045006426629e+00,1.776916932618342937e+00,9.317891162919433867e-02,-2.833081621065363098e-01,8.963020073052804237e-01,5.972735535321577452e+06
4.735426104981161344e-01,-4.465169131683399684e+00,2.884989192218541554e+00,1.789890574648681065e+00,1.226455301450831703e+00,1.179712159270113858e+00,5.972735535321577452e+06
4.735426104981161344e-01,-4.465169131683399684e+00,2.884989192218541554e+00,1.789890574648681065e+00,1.226455301450831703e+00,1.179712159270113858e+00,5.972735535321577452e+06
8.400962027390290743e-01,-4.478167504073661931e+00,2.900089286732320026e+00,1.634096085609867854e+00,1.323518360052654330e+00,1.490190861960173363e+00,5.972735535321577452e+06
7.362425284704965378e-01,-4.456466166243119531e+00,2.880654691516873367e+00,1.559983804443788813e+00,1.249288501352278535e+00,1.489531824562937867e+00,5.972735535321577452e+06
7.817013867308563180e-01,-4.365503199387081423e+00,2.969464305346082966e+00,1.490541378476466949e+00,1.218961342999609343e+00,1.587197194466298367e+00,5.972735535321577452e+06
7.817013867308563180e-01,-4.365503199387081423e+00,2.969464305346082966e+00,1.490541378476466949e+00,1.218961342999609343e+00,1.587197194466298367e+00,5.972735535321577452e+06
7.817013867308563180e-01,-4.365503199387081423e+00,2.969464305346082966e+00,1.490541378476466949e+00,1.218961342999609343e+00,1.587197194466298367e+00,5.972735535321577452e+06
